trade_date,scope_return_1d,advance_ratio,trend_price_alignment_ratio,new_high_ratio,price_position_median,uptrend_member_ratio,main_structure_up_ratio,short_structure_up_ratio,trend_structure_momentum_alignment_ratio,structure_net_event_rate,structure_breakdown_diffusion,multi_dim_improving_ratio,momentum_enhancing_coverage,fresh_structure_event_coverage,non_head_participation_ratio,leader_follower_common_confirm_ratio,top5_price_change_contribution,top10pct_event_contribution,member_change_hhi,leader_median_diff,top5_amount_contribution,volume_expansion_ratio,amount_expansion_ratio,volume_percentile20_median,amount_percentile200_median,trend_segment_volume_improvement,price_amount_efficiency_median,metric_P_value,metric_P_rawValue,metric_P_status,metric_Q_value,metric_Q_rawValue,metric_Q_status,metric_U_value,metric_U_rawValue,metric_U_status,metric_C_value,metric_C_rawValue,metric_C_status,metric_V_value,metric_V_rawValue,metric_V_status
2026-03-05,,,,0.009255688391824142,0.40212457001071455,0.2564596991901273,0.7543386039336676,0.41091399922869265,0.5288674311003823,0.04602133950379226,0.6669880447358272,0.007134593135364443,0.1355572695719244,1.0,,,,0.0998971457958344,,,0.043027736971621926,0.11839568067875048,0.12880833011955264,0.4173544157346691,0.5048116475928518,1.3430597810371396,,,0.20569012920126936,unavailable,,0.4439315196154148,insufficient_history,,0.3808972875690963,insufficient_history,,0.07146244138372816,insufficient_history,,0.5024859710325927,insufficient_history
2026-03-06,,,,0.016965490649701175,0.45042341998239427,0.25795257374204744,0.7561210719105456,0.420088683246578,0.5340703517587939,0.04826167984062721,0.6593406593406593,0.009253903990746095,0.18492094099498652,1.0,,,,0.09987788418278809,,,0.03199122721589263,0.1164449585502217,0.12647002120686332,0.4131771737034872,0.5022150873475923,1.3400320111632313,,,0.2336944553160477,unavailable,,0.44597250330654187,insufficient_history,,0.3980582816619109,insufficient_history,,0.06593455569934036,insufficient_history,,0.4996678503942792,insufficient_history
2026-03-09,,,,0.013872832369942197,0.43115927569686135,0.2529865125240848,0.75626204238921,0.41329479768786126,0.5274879614767255,0.047398843930635835,0.6660886319845858,0.005009633911368015,0.037379576107899805,1.0,,,,0.10001284686536485,,,0.028945208350789106,0.15298651252408477,0.15895953757225434,0.5562042389210029,0.5689023294623039,1.325895012103365,,,0.22251605403340177,unavailable,,0.44391979833218387,insufficient_history,,0.34746307000642257,insufficient_history,,0.06447902760807697,insufficient_history,,0.5525895261166022,insufficient_history
2026-03-10,,,,0.019849682019656967,0.47426761678543145,0.2568895740990557,0.7575640778570052,0.4232029292734631,0.5344170178607265,0.046123209353118776,0.6579302370398921,0.007901329735979958,0.12606013878180417,1.0,,,,0.09984579799537394,,,0.032818355139517856,0.10734245519367894,0.12160339179032569,0.4325014453651958,0.5093539368339324,1.321364029098365,,,0.2470586494025442,unavailable,,0.4460211742472102,insufficient_history,,0.3779871561725947,insufficient_history,,0.0663320765674459,insufficient_history,,0.4984330516562996,insufficient_history
2026-03-11,,,,0.020608628659476116,0.4713543935838381,0.26136363636363635,0.7573189522342064,0.43297380585516176,0.5425190533493782,0.04564714946070878,0.6506163328197226,0.007318952234206471,0.10496918335901387,1.0,,,,0.09998073588903872,,,0.03641695324890388,0.13289676425269645,0.14714946070878274,0.43732665639445195,0.5087540730896079,1.326364722316718,,,0.24598151112165711,unavailable,,0.4484064883471357,insufficient_history,,0.3707627118644068,insufficient_history,,0.0681988445689713,insufficient_history,,0.5104983353524515,insufficient_history
2026-03-12,,,,0.015986132511556242,0.44788321310387236,0.2630970724191063,0.7578967642526965,0.43258859784283515,0.5422845691382766,0.040896250642013354,0.6515793528505393,0.0034668721109399076,0.0662557781201849,1.0,,,,0.09998073588903872,,,0.03751118324832375,0.12692604006163327,0.137904468412943,0.4296128659476111,0.499339772405305,1.3253630873423317,,,0.2319346728077143,unavailable,,0.4480571011909112,insufficient_history,,0.35657421674370826,insufficient_history,,0.06874595956868124,insufficient_history,,0.5038292468339648,insufficient_history
2026-03-13,,,,0.005200308166409861,0.4235136549942084,0.2621340523882897,0.7563559322033898,0.42604006163328195,0.5351773902585688,0.024396507447354904,0.6606317411402157,0.005970724191063174,0.055865921787709494,1.0,,,,0.09998715643462625,,,0.034568613242272554,0.13289676425269645,0.1421417565485362,0.440360169491524,0.5035876055895498,1.3143910142042519,,,0.21435698158030914,unavailable,,0.44412261417851684,insufficient_history,,0.3539455486595909,insufficient_history,,0.0672778848384494,insufficient_history,,0.5066754620173117,insufficient_history
2026-03-16,,,,0.007513003274898863,0.42876344086021506,0.25602003467539974,0.7557310730109805,0.42381044114814104,0.5328657314629258,0.024080138701598922,0.665767674821807,0.0053939510691581585,0.0891928337507224,1.0,,,,0.10000642302010405,,,0.03406770321639056,0.11885956463109228,0.12040069350799461,0.4283856675014437,0.4935805955261652,1.27941948457003,,,0.21813822206755695,unavailable,,0.44304584897014215,insufficient_history,,0.3648622616066268,insufficient_history,,0.06703706311824731,insufficient_history,,0.48812920114734515,insufficient_history
2026-03-17,,,,0.004432453266525342,0.3793103448275857,0.25476970514550007,0.7515899017151667,0.39024860281364426,0.5062099358974359,-0.033147041819232996,0.697629601079206,0.003661591828868761,0.04663711697822316,1.0,,,,0.09984579799537394,,,0.036758664207109264,0.09924841009828483,0.10329543264598189,0.42576604355367054,0.48861877831453937,1.2480208608165697,,,0.19187139904705552,unavailable,,0.42788345080528667,insufficient_history,,0.35009956960236394,insufficient_history,,0.0683022311012416,insufficient_history,,0.47298990508580924,insufficient_history
2026-03-18,,,,0.007901329735979958,0.398406374501992,0.25284255155135865,0.7502408941992676,0.39121217961071497,0.5069096735429601,-0.021969550973212564,0.6982077471574485,0.006937752938909231,0.1391404894970129,1.0,,,,0.09984579799537394,,,0.04396320027212481,0.0799768741568703,0.08286760454808248,0.3542011948352276,0.4380378343465439,1.2126313315494608,,,0.20315385211898598,unavailable,,0.42957391584808957,insufficient_history,,0.38202608081197403,insufficient_history,,0.07190449913374937,insufficient_history,,0.433542967887237,insufficient_history
2026-03-19,,,,0.0030828516377649326,0.32943465576476466,0.24142581888246628,0.7304431599229287,0.34585741811175336,0.4931013797240552,-0.09486191393705845,0.7352601156069364,0.0011560693641618498,0.016188090190788207,1.0,,,,0.10001927153594141,,,0.04180523386043183,0.07822736030828516,0.0788053949903661,0.4199710982658959,0.4652565664883575,1.1434288297304573,,,0.1662587537012648,unavailable,,0.4085376630518469,insufficient_history,,0.33911471985165004,insufficient_history,,0.07091225269818661,insufficient_history,,0.4371378499566724,insufficient_history
2026-03-20,,,,0.003852080123266564,0.2632438004696178,0.2110939907550077,0.7010785824345146,0.2812018489984592,0.48168789808917195,-0.16339239856189008,0.7833204930662557,0.0015408320493066256,0.02369485648237334,1.0,,,,0.09998073588903872,,,0.05561498035540233,0.1038135593220339,0.09996147919876733,0.4883763482280437,0.4995908282422295,1.0346903128051552,,,0.13354794029644218,unavailable,,0.3824984024635865,insufficient_history,,0.34174522951056,insufficient_history,,0.07779785812222052,insufficient_history,,0.445286505559246,insufficient_history
2026-03-23,,,,0.0030798845043310875,0.11552090715804413,0.1478344562078922,0.5886429258902791,0.1915303176130895,0.5399763686490744,-0.1292268206608919,0.8498556304138595,0.0011549566891241579,0.008856372737774355,1.0,,,,0.09992298806314978,,,0.041559708204958926,0.26159769008662176,0.17940327237728584,0.7103368623676577,0.6208333580475768,0.9073353126866315,,,0.059300395831187604,unavailable,,0.3647688130188838,insufficient_history,,0.3366704431422995,insufficient_history,,0.07074134813405436,insufficient_history,,0.5359012991131548,insufficient_history
2026-03-24,,,,0.006353484790142472,0.21799691536533647,0.14208702348864075,0.5883711975356181,0.19195225259915286,0.5415681639085894,-0.12187139006546015,0.8504043126684636,0.0044281863688871775,0.13961101482765262,1.0,,,,0.0999422299248989,,,0.038120437392174134,0.10646900269541779,0.08413554100885637,0.5011359260685401,0.49386520445238735,0.8577877471891979,,,0.11217520007773947,unavailable,,0.3654185933558341,insufficient_history,,0.38134640039884665,insufficient_history,,0.06903133365853652,insufficient_history,,0.4086786842828799,insufficient_history
2026-03-25,,,,0.008280377431157327,0.2742616033755275,0.14635085692278066,0.5886770652801848,0.19507028692470635,0.5420523931455584,-0.12619551960973105,0.8471018678990949,0.005391873676102446,0.2755632582322357,1.0,,,,0.09996147919876733,,,0.03841505637297016,0.08280377431157328,0.0845368765646062,0.39904679376082924,0.4503757906300004,0.8237711182684052,,,0.14127099040334243,unavailable,,0.3655094917604324,insufficient_history,,0.42698504396944603,insufficient_history,,0.06918826778586874,insufficient_history,,0.36810687070708287,insufficient_history
2026-03-26,,,,0.0063522617901828685,0.2403560830860533,0.14956689124157843,0.5869104908565929,0.1969201154956689,0.543807836188226,-0.13512993262752646,0.8473532242540904,0.0028873917228103944,0.05161787365177196,1.0,,,,0.09992298806314978,,,0.037777025789857234,0.07564966313763234,0.07487969201154956,0.31756496631376124,0.397717212788338,0.801157863990988,,,0.12335417243811808,unavailable,,0.36490477090143836,insufficient_history,,0.35150175512486076,insufficient_history,,0.0688500069265035,insufficient_history,,0.3333938796484538,insufficient_history
